time_hours,phase,reduced_phase,target_phase,zeitgeber
266.66666666666663,0.27052740546170545,0.13322278026615028,5.410520681182412,0.29960017570520875
266.8333333333333,0.29617935306158505,0.17911388702705847,5.454153912482275,0.28661242948413446
267.0,0.32133427486547317,0.22548501077533917,5.497787143782138,0.2738170252060384
267.16666666666663,0.34619324395126533,0.27231363007187703,5.541420375081986,0.2612202015968691
267.3333333333333,0.3709437752080515,0.3195737708724117,5.585053606381849,0.24882984839495795
267.5,0.39576127827464513,0.36723602933018845,5.6286868376817125,0.2366553994484664
267.66666666666663,0.42081042762800486,0.4152676430756482,5.672320068981562,0.2247076743298813
267.8333333333333,0.446246364680274,0.46363261606599926,5.7159533002814245,0.2129986758571514
268.0,0.47221566709293356,0.5122919004432027,5.759586531581287,0.2015413516128397
268.16666666666663,0.49885703252219665,0.5612036369000699,5.8032197628811355,0.19034932800105958
268.3333333333333,0.5263016304350234,0.6103234529093692,5.846852994180999,0.17943662557824155
268.5,0.5546730789181878,0.6596048159205626,5.8904862254808625,0.16881736434598543
268.66666666666663,0.5840870058437202,0.7089994363864419,5.93411945678071,0.15850546741759974
268.8333333333333,0.6146501576894307,0.7584577133666129,5.977752688080574,0.1485143709858967
269.0,0.6464590272412682,0.8079292135870512,6.021385919380436,0.13885674785428112
269.16666666666663,0.6795979860083482,0.8573631733237187,6.0650191506802855,0.12954425097627337
269.3333333333333,0.7141369312011889,0.906709011411917,6.108652381980149,0.12058728251344616
269.5,0.750128493006269,0.9559168411261498,6.152285613280012,0.11199479290237316
269.66666666666663,0.7876048971545239,1.0049379686588098,6.19591884457986,0.1037741133522582
269.8333333333333,0.8265746400854215,1.0537253664448645,6.239552075879723,0.09593082411049585
270.0,0.8670192060053336,1.1022341105972069,0.0,0.08846865976517934
270.16666666666663,0.9088901293723481,1.1504217731646003,0.043633231299848314,0.08138945183070792
270.3333333333333,0.9521067706485214,1.1982487617064685,0.0872664625997115,0.07469310791099446
270.5,0.996555211238985,1.2456786006877878,0.1308996938995747,0.06837762587560792
270.66666666666663,1.042088667260323,1.2926781513160464,0.174532925199423,0.062439140734550064
270.8333333333333,1.0885297555511393,1.3392177685543427,0.21816615649928625,0.05687200126975294
271.0,1.1356748281753086,1.3852713960466692,0.2617993877991494,0.05166887298315787
271.16666666666663,1.1832970414915454,1.430816601495104,0.3054326190989977,0.04719770543762891
271.3333333333333,1.2311591323656281,1.47583250415319,0.3490658503988609,0.043079906197713264
271.5,1.2790252513811597,1.5203051187874068,0.39269908169872414,0.03931256770656191
271.66666666666663,1.3266677595138814,1.564223876013193,0.4363323129985725,0.03589189182570594
271.8333333333333,1.3738775211137848,1.6075815218571343,0.47996554429843563,0.03281346109752721
272.0,1.4204735100410038,1.6503739873133785,0.5235987755982988,0.030072510324208535
272.16666666666663,1.4663110638424732,1.692600235218254,0.5672320068981472,0.027664194167489695
272.3333333333333,1.5112883577066352,1.7342620915199785,0.6108652381980103,0.0255838467476296
272.5,1.5553508924467978,1.775364067561918,0.6544984694978736,0.023827229525943603
272.66666666666663,1.5984940022731922,1.8159131793775432,0.6981317007977218,0.02239076408029597
272.8333333333333,1.6407635519215948,1.8559187692600152,0.7417649320975851,0.021271746715460428
273.0,1.6822550820485265,1.895392334064857,0.7853981633974483,0.020468542180354547
273.16666666666663,1.7231137432746344,1.9343473638692668,0.8290313946972966,0.02081537543365256
273.3333333333333,1.7635304089667057,1.97281077902185,0.8726646259971598,0.021487295260557912
273.5,1.8037350644942336,2.010801939333941,0.916297857297023,0.02249548832531845
273.66666666666663,1.8439931908467913,2.0483418605377985,0.9599310885968713,0.023852761122898154
273.8333333333333,1.8845999721915774,2.085453160698767,1.0035643198967346,0.025573612037825464
274.0,1.9258731438422152,2.1221600209868297,1.0471975511965976,0.027674270509118564
274.16666666666663,1.9681440605550362,2.1584881601621735,1.090830782496446,0.030172701874114395
274.3333333333333,2.0117464441148156,2.194464821654406,1.1344640137963091,0.03308857668481333
